repayment_id,loan_id,due_date,payment_date,amount_due,amount_paid
15532,434,2023-04-03,2023-04-03,2934.63,2934.63
15533,434,2023-05-03,2023-05-13,2934.63,1702.26
15534,434,2023-06-02,2023-06-02,2934.63,2934.63
15535,434,2023-07-02,2023-08-01,2934.63,2418.14
15536,434,2023-08-01,2023-08-06,2934.63,2934.63
15537,434,2023-08-31,2023-09-10,2934.63,1547.94
15538,434,2023-09-30,2023-10-30,2934.63,1576.16
15539,434,2023-10-30,2023-11-29,2934.63,2384.31
15540,434,2023-11-29,2023-11-29,2934.63,2934.63
15541,434,2023-12-29,2023-12-29,2934.63,2934.63
15542,434,2024-01-28,2024-01-28,2934.63,2934.63
15543,434,2024-02-27,2024-02-27,2934.63,2934.63
15544,434,2024-03-28,2024-04-27,2934.63,1634.41
15545,434,2024-04-27,2024-05-02,2934.63,2934.63
15546,434,2024-05-27,2024-06-26,2934.63,2270.08
15547,434,2024-06-26,2024-07-01,2934.63,2934.63
15548,434,2024-07-26,2024-07-26,2934.63,2934.63
15549,434,2024-08-25,2024-08-30,2934.63,2934.63
15550,434,2024-09-24,2024-10-24,2934.63,2679.18
15551,434,2024-10-24,2024-11-23,2934.63,2094.71
15552,434,2024-11-23,2024-11-23,2934.63,2934.63
15553,434,2024-12-23,2024-12-23,2934.63,2934.63
15554,434,2025-01-22,2025-01-22,2934.63,2934.63
15555,434,2025-02-21,2025-02-21,2934.63,2934.63
15556,434,2025-03-23,2025-03-23,2934.63,2934.63
15557,434,2025-04-22,2025-05-22,2934.63,2180.86
15558,434,2025-05-22,2025-06-01,2934.63,1989.29
15559,434,2025-06-21,2025-06-21,2934.63,2934.63
15560,434,2025-07-21,2025-07-21,2934.63,2934.63
15561,434,2025-08-20,2025-08-20,2934.63,2934.63
15562,434,2025-09-19,2025-09-24,2934.63,2934.63
15563,434,2025-10-19,2025-11-18,2934.63,2225.65
15564,434,2025-11-18,2025-11-18,2934.63,2934.63
15565,434,2025-12-18,2026-01-17,2934.63,2219.51
15566,434,2026-01-17,2026-01-22,2934.63,2934.63
15567,434,2026-02-16,2026-02-16,2934.63,2934.63
15568,434,2026-03-18,2026-03-23,2934.63,2934.63
15569,434,2026-04-17,2026-04-17,2934.63,2934.63
15570,434,2026-05-17,2026-05-17,2934.63,2934.63
15571,434,2026-06-16,2026-06-16,2934.63,2934.63
15572,434,2026-07-16,2026-07-16,2934.63,2934.63
15573,434,2026-08-15,2026-08-25,2934.63,1924.49
15574,434,2026-09-14,2026-09-14,2934.63,2934.63
15575,434,2026-10-14,2026-10-14,2934.63,2934.63
15576,434,2026-11-13,2026-11-13,2934.63,2934.63
15577,434,2026-12-13,2027-01-12,2934.63,1826.58
15578,434,2027-01-12,2027-01-12,2934.63,2934.63
15579,434,2027-02-11,2027-02-11,2934.63,2934.63
15580,434,2027-03-13,2027-03-23,2934.63,2571.24
15581,434,2027-04-12,2027-04-22,2934.63,2799.44
15582,434,2027-05-12,2027-05-12,2934.63,2934.63
15583,434,2027-06-11,2027-06-11,2934.63,2934.63
15584,434,2027-07-11,2027-08-10,2934.63,2490.46
15585,434,2027-08-10,2027-08-10,2934.63,2934.63
15586,434,2027-09-09,2027-09-09,2934.63,2934.63
15587,434,2027-10-09,2027-10-09,2934.63,2934.63
15588,434,2027-11-08,2027-11-13,2934.63,2934.63
15589,435,2022-10-15,2022-10-15,2060.61,2060.61
15590,435,2022-11-14,2022-11-24,2060.61,1708.97
15591,435,2022-12-14,2022-12-24,2060.61,1907.57
15592,435,2023-01-13,2023-01-18,2060.61,2060.61
15593,435,2023-02-12,2023-02-22,2060.61,1245.32
15594,435,2023-03-14,2023-03-19,2060.61,2060.61
15595,435,2023-04-13,2023-04-23,2060.61,1765.54
15596,435,2023-05-13,2023-05-13,2060.61,2060.61
15597,435,2023-06-12,2023-06-17,2060.61,2060.61
15598,435,2023-07-12,2023-08-11,2060.61,1600.83
15599,435,2023-08-11,2023-09-10,2060.61,1542.3
15600,435,2023-09-10,2023-09-10,2060.61,2060.61
15601,435,2023-10-10,2023-10-20,2060.61,1104.05
15602,435,2023-11-09,2023-11-09,2060.61,2060.61
15603,435,2023-12-09,2023-12-09,2060.61,2060.61
15604,435,2024-01-08,2024-01-18,2060.61,1173.99
15605,435,2024-02-07,2024-02-07,2060.61,2060.61
15606,435,2024-03-08,2024-03-08,2060.61,2060.61
15607,435,2024-04-07,2024-04-07,2060.61,2060.61
15608,435,2024-05-07,2024-06-06,2060.61,1927.49
15609,435,2024-06-06,2024-06-11,2060.61,2060.61
15610,435,2024-07-06,2024-07-06,2060.61,2060.61
15611,435,2024-08-05,2024-08-05,2060.61,2060.61
15612,435,2024-09-04,2024-10-04,2060.61,1471.25
15613,435,2024-10-04,2024-10-04,2060.61,2060.61
15614,435,2024-11-03,2024-11-03,2060.61,2060.61
15615,435,2024-12-03,2024-12-08,2060.61,2060.61
15616,435,2025-01-02,2025-01-07,2060.61,2060.61
15617,435,2025-02-01,2025-02-01,2060.61,2060.61
15618,435,2025-03-03,2025-03-03,2060.61,2060.61
15619,435,2025-04-02,2025-04-02,2060.61,2060.61
15620,435,2025-05-02,2025-05-02,2060.61,2060.61
15621,435,2025-06-01,2025-06-06,2060.61,2060.61
15622,435,2025-07-01,2025-07-01,2060.61,2060.61
15623,435,2025-07-31,2025-07-31,2060.61,2060.61
15624,435,2025-08-30,2025-08-30,2060.61,2060.61
15625,436,2022-07-17,2022-07-17,3441.64,3441.64
15626,436,2022-08-16,2022-08-16,3441.64,3441.64
15627,436,2022-09-15,2022-09-15,3441.64,3441.64
15628,436,2022-10-15,2022-10-20,3441.64,3441.64
15629,436,2022-11-14,2022-11-14,3441.64,3441.64
15630,436,2022-12-14,2023-01-13,3441.64,2395.81
15631,436,2023-01-13,2023-01-18,3441.64,3441.64
15632,436,2023-02-12,2023-02-22,3441.64,2528.33
15633,436,2023-03-14,2023-03-19,3441.64,3441.64
15634,436,2023-04-13,2023-04-13,3441.64,3441.64
15635,436,2023-05-13,2023-05-23,3441.64,2480.19
15636,436,2023-06-12,2023-06-12,3441.64,3441.64
15637,436,2023-07-12,2023-07-22,3441.64,2453.65
15638,436,2023-08-11,2023-08-11,3441.64,3441.64
15639,436,2023-09-10,2023-09-10,3441.64,3441.64
15640,436,2023-10-10,2023-10-20,3441.64,2216.38
15641,436,2023-11-09,2023-11-09,3441.64,3441.64
15642,436,2023-12-09,2023-12-09,3441.64,3441.64
15643,436,2024-01-08,2024-01-08,3441.64,3441.64
15644,436,2024-02-07,2024-02-07,3441.64,3441.64
15645,436,2024-03-08,2024-03-13,3441.64,3441.64
15646,436,2024-04-07,2024-05-07,3441.64,1958.45
15647,436,2024-05-07,2024-05-07,3441.64,3441.64
15648,436,2024-06-06,2024-06-11,3441.64,3441.64
15649,436,2024-07-06,2024-07-16,3441.64,1943.86
15650,436,2024-08-05,2024-08-15,3441.64,2441.51
15651,436,2024-09-04,2024-09-09,3441.64,3441.64
15652,436,2024-10-04,2024-10-14,3441.64,3319.13
15653,436,2024-11-03,2024-11-03,3441.64,3441.64
15654,436,2024-12-03,2024-12-03,3441.64,3441.64
15655,436,2025-01-02,2025-02-01,3441.64,1814.15
15656,436,2025-02-01,2025-02-06,3441.64,3441.64
15657,436,2025-03-03,2025-03-03,3441.64,3441.64
15658,436,2025-04-02,2025-04-07,3441.64,3441.64
15659,436,2025-05-02,2025-05-07,3441.64,3441.64
15660,436,2025-06-01,2025-07-01,3441.64,2567.79
15661,437,2023-01-24,2023-02-03,6420.75,6243.08
15662,437,2023-02-23,2023-03-25,6420.75,4236.34
15663,437,2023-03-25,2023-03-25,6420.75,6420.75
15664,437,2023-04-24,2023-05-04,6420.75,4625.67
15665,437,2023-05-24,2023-05-24,6420.75,6420.75
15666,437,2023-06-23,2023-06-23,6420.75,6420.75
15667,437,2023-07-23,2023-08-22,6420.75,6026.95
15668,437,2023-08-22,2023-08-22,6420.75,6420.75
15669,437,2023-09-21,2023-09-21,6420.75,6420.75
15670,437,2023-10-21,2023-10-21,6420.75,6420.75
15671,437,2023-11-20,2023-11-30,6420.75,3564.31
15672,437,2023-12-20,2023-12-25,6420.75,6420.75
15673,437,2024-01-19,2024-02-18,6420.75,4402.22
15674,437,2024-02-18,2024-02-18,6420.75,6420.75
15675,437,2024-03-19,2024-03-19,6420.75,6420.75
15676,437,2024-04-18,2024-04-18,6420.75,6420.75
15677,437,2024-05-18,2024-05-18,6420.75,6420.75
15678,437,2024-06-17,2024-06-17,6420.75,6420.75
15679,437,2024-07-17,2024-07-22,6420.75,6420.75
15680,437,2024-08-16,2024-08-21,6420.75,6420.75
15681,437,2024-09-15,2024-09-25,6420.75,6369.27
15682,437,2024-10-15,2024-11-14,6420.75,6211.81
15683,437,2024-11-14,2024-12-14,6420.75,5355.32
15684,437,2024-12-14,2025-01-13,6420.75,3230.45
15685,438,2022-09-07,2022-09-07,4190.29,4190.29
15686,438,2022-10-07,2022-10-12,4190.29,4190.29
15687,438,2022-11-06,2022-12-06,4190.29,3283.59
15688,438,2022-12-06,2022-12-06,4190.29,4190.29
15689,438,2023-01-05,2023-01-05,4190.29,4190.29
15690,438,2023-02-04,2023-02-04,4190.29,4190.29
15691,438,2023-03-06,2023-03-16,4190.29,2705.48
15692,438,2023-04-05,2023-05-05,4190.29,2203.97
15693,438,2023-05-05,2023-05-05,4190.29,4190.29
15694,438,2023-06-04,2023-06-04,4190.29,4190.29
15695,438,2023-07-04,2023-07-04,4190.29,4190.29
15696,438,2023-08-03,2023-09-02,4190.29,3375.2
15697,438,2023-09-02,2023-09-02,4190.29,4190.29
15698,438,2023-10-02,2023-10-02,4190.29,4190.29
15699,438,2023-11-01,2023-11-01,4190.29,4190.29
15700,438,2023-12-01,2023-12-06,4190.29,4190.29
15701,438,2023-12-31,2024-01-10,4190.29,3521.17
15702,438,2024-01-30,2024-01-30,4190.29,4190.29
15703,438,2024-02-29,2024-02-29,4190.29,4190.29
15704,438,2024-03-30,2024-03-30,4190.29,4190.29
15705,438,2024-04-29,2024-05-04,4190.29,4190.29
15706,438,2024-05-29,2024-06-28,4190.29,3626.98
15707,438,2024-06-28,2024-06-28,4190.29,4190.29
15708,438,2024-07-28,2024-08-27,4190.29,2212.68
15709,439,2021-09-27,2021-10-07,442.92,376.19
15710,439,2021-10-27,2021-10-27,442.92,442.92
15711,439,2021-11-26,2021-11-26,442.92,442.92
15712,439,2021-12-26,2021-12-26,442.92,442.92
15713,439,2022-01-25,2022-02-24,442.92,425.76
15714,439,2022-02-24,2022-03-01,442.92,442.92
15715,439,2022-03-26,2022-03-31,442.92,442.92
15716,439,2022-04-25,2022-05-25,442.92,320.07
15717,439,2022-05-25,2022-05-30,442.92,442.92
15718,439,2022-06-24,2022-06-24,442.92,442.92
15719,439,2022-07-24,2022-07-29,442.92,442.92
15720,439,2022-08-23,2022-09-22,442.92,270.11
15721,439,2022-09-22,2022-09-22,442.92,442.92
15722,439,2022-10-22,2022-11-01,442.92,315.87
15723,439,2022-11-21,2022-11-21,442.92,442.92
15724,439,2022-12-21,2022-12-21,442.92,442.92
15725,439,2023-01-20,2023-01-20,442.92,442.92
15726,439,2023-02-19,2023-02-19,442.92,442.92
15727,439,2023-03-21,2023-03-21,442.92,442.92
15728,439,2023-04-20,2023-04-20,442.92,442.92
15729,439,2023-05-20,2023-05-20,442.92,442.92
15730,439,2023-06-19,2023-07-19,442.92,371.14
15731,439,2023-07-19,2023-07-19,442.92,442.92
15732,439,2023-08-18,2023-08-28,442.92,424.78
15733,439,2023-09-17,2023-09-17,442.92,442.92
15734,439,2023-10-17,2023-10-22,442.92,442.92
15735,439,2023-11-16,2023-11-16,442.92,442.92
15736,439,2023-12-16,2023-12-26,442.92,266.53
15737,439,2024-01-15,2024-01-15,442.92,442.92
15738,439,2024-02-14,2024-02-19,442.92,442.92
15739,439,2024-03-15,2024-03-20,442.92,442.92
15740,439,2024-04-14,2024-05-14,442.92,349.08
15741,439,2024-05-14,2024-05-14,442.92,442.92
15742,439,2024-06-13,2024-06-23,442.92,258.31
15743,439,2024-07-13,2024-08-12,442.92,341.1
15744,439,2024-08-12,2024-08-17,442.92,442.92
15745,439,2024-09-11,2024-09-16,442.92,442.92
15746,439,2024-10-11,2024-11-10,442.92,385.35
15747,439,2024-11-10,2024-11-10,442.92,442.92
15748,439,2024-12-10,2025-01-09,442.92,267.27
15749,439,2025-01-09,2025-01-09,442.92,442.92
15750,439,2025-02-08,2025-02-08,442.92,442.92
15751,439,2025-03-10,2025-04-09,442.92,371.43
15752,439,2025-04-09,2025-04-19,442.92,424.61
15753,439,2025-05-09,2025-05-14,442.92,442.92
15754,439,2025-06-08,2025-06-18,442.92,250.93
15755,439,2025-07-08,2025-07-18,442.92,439.68
15756,439,2025-08-07,2025-08-12,442.92,442.92
15757,439,2025-09-06,2025-09-06,442.92,442.92
15758,439,2025-10-06,2025-10-16,442.92,379.84
15759,439,2025-11-05,2025-11-05,442.92,442.92
15760,439,2025-12-05,2025-12-05,442.92,442.92
15761,439,2026-01-04,2026-01-04,442.92,442.92
15762,439,2026-02-03,2026-02-03,442.92,442.92
15763,439,2026-03-05,2026-03-05,442.92,442.92
15764,439,2026-04-04,2026-04-14,442.92,303.31
15765,439,2026-05-04,2026-05-04,442.92,442.92
15766,439,2026-06-03,2026-06-13,442.92,427.53
15767,439,2026-07-03,2026-07-03,442.92,442.92
15768,439,2026-08-02,2026-08-02,442.92,442.92
15769,440,2022-07-18,2022-08-17,3313.57,3262.41
15770,440,2022-08-17,2022-08-17,3313.57,3313.57
15771,440,2022-09-16,2022-09-16,3313.57,3313.57
15772,440,2022-10-16,2022-10-16,3313.57,3313.57
15773,440,2022-11-15,2022-11-15,3313.57,3313.57
15774,440,2022-12-15,2022-12-15,3313.57,3313.57
15775,440,2023-01-14,2023-01-19,3313.57,3313.57
15776,440,2023-02-13,2023-02-13,3313.57,3313.57
15777,440,2023-03-15,2023-03-20,3313.57,3313.57
15778,440,2023-04-14,2023-04-14,3313.57,3313.57
15779,440,2023-05-14,2023-05-24,3313.57,2842.04
15780,440,2023-06-13,2023-07-13,3313.57,2720.91
15781,440,2023-07-13,2023-07-23,3313.57,3111.07
15782,440,2023-08-12,2023-08-12,3313.57,3313.57
15783,440,2023-09-11,2023-09-21,3313.57,2872.45
15784,440,2023-10-11,2023-10-21,3313.57,2715.34
15785,440,2023-11-10,2023-12-10,3313.57,2875.01
15786,440,2023-12-10,2023-12-10,3313.57,3313.57
15787,440,2024-01-09,2024-01-09,3313.57,3313.57
15788,440,2024-02-08,2024-03-09,3313.57,1769.67
15789,440,2024-03-09,2024-03-09,3313.57,3313.57
15790,440,2024-04-08,2024-04-08,3313.57,3313.57
15791,440,2024-05-08,2024-05-08,3313.57,3313.57
15792,440,2024-06-07,2024-06-07,3313.57,3313.57
15793,440,2024-07-07,2024-07-07,3313.57,3313.57
15794,440,2024-08-06,2024-08-06,3313.57,3313.57
15795,440,2024-09-05,2024-09-10,3313.57,3313.57
15796,440,2024-10-05,2024-10-10,3313.57,3313.57
15797,440,2024-11-04,2024-11-14,3313.57,2219.97
15798,440,2024-12-04,2025-01-03,3313.57,2010.63
15799,440,2025-01-03,2025-01-03,3313.57,3313.57
15800,440,2025-02-02,2025-02-02,3313.57,3313.57
15801,440,2025-03-04,2025-03-14,3313.57,2707.69
15802,440,2025-04-03,2025-04-03,3313.57,3313.57
15803,440,2025-05-03,2025-05-03,3313.57,3313.57
15804,440,2025-06-02,2025-06-12,3313.57,2726.61
15805,440,2025-07-02,2025-07-07,3313.57,3313.57
15806,440,2025-08-01,2025-08-01,3313.57,3313.57
15807,440,2025-08-31,2025-09-05,3313.57,3313.57
15808,440,2025-09-30,2025-09-30,3313.57,3313.57
15809,440,2025-10-30,2025-10-30,3313.57,3313.57
15810,440,2025-11-29,2025-12-09,3313.57,1739.52
15811,440,2025-12-29,2025-12-29,3313.57,3313.57
15812,440,2026-01-28,2026-02-07,3313.57,2715.74
15813,440,2026-02-27,2026-02-27,3313.57,3313.57
15814,440,2026-03-29,2026-04-03,3313.57,3313.57
15815,440,2026-04-28,2026-05-08,3313.57,3199.91
15816,440,2026-05-28,2026-06-02,3313.57,3313.57
15817,440,2026-06-27,2026-06-27,3313.57,3313.57
15818,440,2026-07-27,2026-08-01,3313.57,3313.57
15819,440,2026-08-26,2026-08-26,3313.57,3313.57
15820,440,2026-09-25,2026-09-30,3313.57,3313.57
15821,440,2026-10-25,2026-10-30,3313.57,3313.57
15822,440,2026-11-24,2026-12-04,3313.57,2091.3
15823,440,2026-12-24,2026-12-24,3313.57,3313.57
15824,440,2027-01-23,2027-02-02,3313.57,1718.42
15825,440,2027-02-22,2027-02-27,3313.57,3313.57
15826,440,2027-03-24,2027-04-23,3313.57,1826.95
15827,440,2027-04-23,2027-05-03,3313.57,2530.1
15828,440,2027-05-23,2027-06-02,3313.57,2726.8
15829,441,2022-11-11,2022-11-11,3859.88,3859.88
15830,441,2022-12-11,2022-12-16,3859.88,3859.88
15831,441,2023-01-10,2023-02-09,3859.88,2128.39
15832,441,2023-02-09,2023-02-09,3859.88,3859.88
15833,441,2023-03-11,2023-03-11,3859.88,3859.88
15834,441,2023-04-10,2023-04-10,3859.88,3859.88
15835,441,2023-05-10,2023-05-20,3859.88,3720.62
15836,441,2023-06-09,2023-06-14,3859.88,3859.88
15837,441,2023-07-09,2023-07-19,3859.88,3816.96
15838,441,2023-08-08,2023-08-08,3859.88,3859.88
15839,441,2023-09-07,2023-09-07,3859.88,3859.88
15840,441,2023-10-07,2023-10-17,3859.88,3032.48
15841,441,2023-11-06,2023-11-11,3859.88,3859.88
15842,441,2023-12-06,2023-12-11,3859.88,3859.88
15843,441,2024-01-05,2024-01-05,3859.88,3859.88
15844,441,2024-02-04,2024-02-14,3859.88,3350.07
15845,441,2024-03-05,2024-03-15,3859.88,2319.72
15846,441,2024-04-04,2024-04-04,3859.88,3859.88
15847,441,2024-05-04,2024-05-04,3859.88,3859.88
15848,441,2024-06-03,2024-06-08,3859.88,3859.88
15849,441,2024-07-03,2024-07-03,3859.88,3859.88
15850,441,2024-08-02,2024-08-07,3859.88,3859.88
15851,441,2024-09-01,2024-09-01,3859.88,3859.88
15852,441,2024-10-01,2024-10-31,3859.88,2549.15
15853,441,2024-10-31,2024-10-31,3859.88,3859.88
15854,441,2024-11-30,2024-11-30,3859.88,3859.88
15855,441,2024-12-30,2025-01-09,3859.88,2330.17
15856,441,2025-01-29,2025-01-29,3859.88,3859.88
15857,441,2025-02-28,2025-02-28,3859.88,3859.88
15858,441,2025-03-30,2025-03-30,3859.88,3859.88
15859,441,2025-04-29,2025-05-29,3859.88,2970.4
15860,441,2025-05-29,2025-06-08,3859.88,2601.13
15861,441,2025-06-28,2025-06-28,3859.88,3859.88
15862,441,2025-07-28,2025-08-02,3859.88,3859.88
15863,441,2025-08-27,2025-09-26,3859.88,2219.33
15864,441,2025-09-26,2025-09-26,3859.88,3859.88
15865,441,2025-10-26,2025-10-26,3859.88,3859.88
15866,441,2025-11-25,2025-11-25,3859.88,3859.88
15867,441,2025-12-25,2025-12-25,3859.88,3859.88
15868,441,2026-01-24,2026-01-24,3859.88,3859.88
15869,441,2026-02-23,2026-03-05,3859.88,3196.23
15870,441,2026-03-25,2026-04-04,3859.88,2244.7
15871,441,2026-04-24,2026-04-24,3859.88,3859.88
15872,441,2026-05-24,2026-05-29,3859.88,3859.88
15873,441,2026-06-23,2026-06-28,3859.88,3859.88
15874,441,2026-07-23,2026-08-22,3859.88,2204.04
15875,441,2026-08-22,2026-08-27,3859.88,3859.88
15876,441,2026-09-21,2026-10-21,3859.88,2860.12
15877,442,2022-10-10,2022-10-20,1431.15,746.57
15878,442,2022-11-09,2022-12-09,1431.15,951.89
15879,442,2022-12-09,2022-12-09,1431.15,1431.15
15880,442,2023-01-08,2023-01-13,1431.15,1431.15
15881,442,2023-02-07,2023-02-12,1431.15,1431.15
15882,442,2023-03-09,2023-03-19,1431.15,1062.54
15883,442,2023-04-08,2023-04-08,1431.15,1431.15
15884,442,2023-05-08,2023-05-08,1431.15,1431.15
15885,442,2023-06-07,2023-06-07,1431.15,1431.15
15886,442,2023-07-07,2023-07-07,1431.15,1431.15
15887,442,2023-08-06,2023-08-06,1431.15,1431.15
15888,442,2023-09-05,2023-09-15,1431.15,959.56
15889,442,2023-10-05,2023-10-05,1431.15,1431.15
15890,442,2023-11-04,2023-11-09,1431.15,1431.15
15891,442,2023-12-04,2023-12-04,1431.15,1431.15
15892,442,2024-01-03,2024-01-08,1431.15,1431.15
15893,442,2024-02-02,2024-02-07,1431.15,1431.15
15894,442,2024-03-03,2024-03-08,1431.15,1431.15
15895,442,2024-04-02,2024-04-12,1431.15,1116.42
15896,442,2024-05-02,2024-06-01,1431.15,874.41
15897,442,2024-06-01,2024-06-01,1431.15,1431.15
15898,442,2024-07-01,2024-07-01,1431.15,1431.15
15899,442,2024-07-31,2024-08-30,1431.15,981.03
15900,442,2024-08-30,2024-09-29,1431.15,1223.72
15901,442,2024-09-29,2024-09-29,1431.15,1431.15
15902,442,2024-10-29,2024-10-29,1431.15,1431.15
15903,442,2024-11-28,2024-11-28,1431.15,1431.15
15904,442,2024-12-28,2025-01-07,1431.15,980.78
15905,442,2025-01-27,2025-01-27,1431.15,1431.15
15906,442,2025-02-26,2025-03-03,1431.15,1431.15
15907,442,2025-03-28,2025-03-28,1431.15,1431.15
15908,442,2025-04-27,2025-04-27,1431.15,1431.15
15909,442,2025-05-27,2025-05-27,1431.15,1431.15
15910,442,2025-06-26,2025-07-06,1431.15,1049.83
15911,442,2025-07-26,2025-07-26,1431.15,1431.15
15912,442,2025-08-25,2025-08-25,1431.15,1431.15
15913,442,2025-09-24,2025-10-04,1431.15,1371.11
15914,442,2025-10-24,2025-10-29,1431.15,1431.15
15915,442,2025-11-23,2025-11-23,1431.15,1431.15
15916,442,2025-12-23,2026-01-22,1431.15,1318.35
15917,442,2026-01-22,2026-02-21,1431.15,1042.36
15918,442,2026-02-21,2026-02-21,1431.15,1431.15
15919,442,2026-03-23,2026-04-02,1431.15,1334.56
15920,442,2026-04-22,2026-04-22,1431.15,1431.15
15921,442,2026-05-22,2026-05-27,1431.15,1431.15
15922,442,2026-06-21,2026-06-26,1431.15,1431.15
15923,442,2026-07-21,2026-07-26,1431.15,1431.15
15924,442,2026-08-20,2026-08-25,1431.15,1431.15
15925,443,2021-11-24,2021-12-24,10214.38,9959.66
15926,443,2021-12-24,2021-12-24,10214.38,10214.38
15927,443,2022-01-23,2022-01-23,10214.38,10214.38
15928,443,2022-02-22,2022-03-04,10214.38,6600.99
15929,443,2022-03-24,2022-03-24,10214.38,10214.38
15930,443,2022-04-23,2022-04-23,10214.38,10214.38
15931,443,2022-05-23,2022-06-22,10214.38,8848.14
15932,443,2022-06-22,2022-07-22,10214.38,7680.98
15933,443,2022-07-22,2022-07-27,10214.38,10214.38
15934,443,2022-08-21,2022-08-21,10214.38,10214.38
15935,443,2022-09-20,2022-09-20,10214.38,10214.38
15936,443,2022-10-20,2022-10-30,10214.38,5421.17
15937,443,2022-11-19,2022-11-24,10214.38,10214.38
15938,443,2022-12-19,2022-12-19,10214.38,10214.38
15939,443,2023-01-18,2023-01-18,10214.38,10214.38
15940,443,2023-02-17,2023-02-17,10214.38,10214.38
15941,443,2023-03-19,2023-03-19,10214.38,10214.38
15942,443,2023-04-18,2023-04-18,10214.38,10214.38
15943,443,2023-05-18,2023-06-17,10214.38,9486.85
15944,443,2023-06-17,2023-06-17,10214.38,10214.38
15945,443,2023-07-17,2023-07-17,10214.38,10214.38
15946,443,2023-08-16,2023-08-16,10214.38,10214.38
15947,443,2023-09-15,2023-10-15,10214.38,6589.64
15948,443,2023-10-15,2023-10-15,10214.38,10214.38
15949,444,2023-12-06,2024-01-05,4963.5,4874.93
15950,444,2024-01-05,2024-01-05,4963.5,4963.5
15951,444,2024-02-04,2024-03-05,4963.5,4116.35
15952,444,2024-03-05,2024-04-04,4963.5,4125.2
15953,444,2024-04-04,2024-04-09,4963.5,4963.5
15954,444,2024-05-04,2024-05-04,4963.5,4963.5
15955,444,2024-06-03,2024-06-13,4963.5,4552.07
15956,444,2024-07-03,2024-08-02,4963.5,4723.49
15957,444,2024-08-02,2024-08-02,4963.5,4963.5
15958,444,2024-09-01,2024-10-01,4963.5,3920.23
15959,444,2024-10-01,2024-10-31,4963.5,3659.93
15960,444,2024-10-31,2024-11-05,4963.5,4963.5
15961,444,2024-11-30,2024-11-30,4963.5,4963.5
15962,444,2024-12-30,2025-01-29,4963.5,3995.4
15963,444,2025-01-29,2025-01-29,4963.5,4963.5
15964,444,2025-02-28,2025-03-05,4963.5,4963.5
15965,444,2025-03-30,2025-04-04,4963.5,4963.5
15966,444,2025-04-29,2025-05-04,4963.5,4963.5
15967,444,2025-05-29,2025-06-03,4963.5,4963.5
15968,444,2025-06-28,2025-06-28,4963.5,4963.5
15969,444,2025-07-28,2025-07-28,4963.5,4963.5
15970,444,2025-08-27,2025-09-06,4963.5,3994.13
15971,444,2025-09-26,2025-10-26,4963.5,3418.93
15972,444,2025-10-26,2025-10-26,4963.5,4963.5
15973,444,2025-11-25,2025-11-25,4963.5,4963.5
15974,444,2025-12-25,2025-12-25,4963.5,4963.5
15975,444,2026-01-24,2026-01-24,4963.5,4963.5
15976,444,2026-02-23,2026-02-23,4963.5,4963.5
15977,444,2026-03-25,2026-03-25,4963.5,4963.5
15978,444,2026-04-24,2026-05-04,4963.5,4252.23
15979,444,2026-05-24,2026-05-24,4963.5,4963.5
15980,444,2026-06-23,2026-06-23,4963.5,4963.5
15981,444,2026-07-23,2026-07-23,4963.5,4963.5
15982,444,2026-08-22,2026-08-22,4963.5,4963.5
15983,444,2026-09-21,2026-10-21,4963.5,3424.47
15984,444,2026-10-21,2026-11-20,4963.5,3386.42
15985,445,2022-09-16,2022-09-21,1710.71,1710.71
15986,445,2022-10-16,2022-10-26,1710.71,1026.67
15987,445,2022-11-15,2022-12-15,1710.71,1011.28
15988,445,2022-12-15,2022-12-15,1710.71,1710.71
15989,445,2023-01-14,2023-01-24,1710.71,920.31
15990,445,2023-02-13,2023-02-13,1710.71,1710.71
15991,445,2023-03-15,2023-03-15,1710.71,1710.71
15992,445,2023-04-14,2023-04-24,1710.71,1457.03
15993,445,2023-05-14,2023-05-19,1710.71,1710.71
15994,445,2023-06-13,2023-06-13,1710.71,1710.71
15995,445,2023-07-13,2023-07-13,1710.71,1710.71
15996,445,2023-08-12,2023-09-11,1710.71,1098.71
15997,445,2023-09-11,2023-10-11,1710.71,1063.42
15998,445,2023-10-11,2023-10-11,1710.71,1710.71
15999,445,2023-11-10,2023-11-10,1710.71,1710.71
16000,445,2023-12-10,2023-12-10,1710.71,1710.71
16001,445,2024-01-09,2024-01-14,1710.71,1710.71
16002,445,2024-02-08,2024-03-09,1710.71,1357.23
16003,445,2024-03-09,2024-03-09,1710.71,1710.71
16004,445,2024-04-08,2024-04-08,1710.71,1710.71
16005,445,2024-05-08,2024-05-08,1710.71,1710.71
16006,445,2024-06-07,2024-07-07,1710.71,1455.9
16007,445,2024-07-07,2024-07-07,1710.71,1710.71
16008,445,2024-08-06,2024-08-06,1710.71,1710.71
16009,445,2024-09-05,2024-09-10,1710.71,1710.71
16010,445,2024-10-05,2024-11-04,1710.71,1564.28
16011,445,2024-11-04,2024-11-04,1710.71,1710.71
16012,445,2024-12-04,2024-12-09,1710.71,1710.71
16013,445,2025-01-03,2025-01-03,1710.71,1710.71
16014,445,2025-02-02,2025-02-02,1710.71,1710.71
16015,445,2025-03-04,2025-03-14,1710.71,883.32
16016,445,2025-04-03,2025-04-08,1710.71,1710.71
16017,445,2025-05-03,2025-05-03,1710.71,1710.71
